"","wordle_dict","V1","V2","V3","V4","V5","V7","V8","V9","V10","V11","unique","sumf","score","rank"
"179","vital","v","i","t","a","l",1.86555658341042,10.6614246068455,4.74868948504471,8.27937095282146,3.66944187480728,5,29.2244835029294,146.122417514647,9582
"180","trace","t","r","a","c","e",6.28276287388221,7.2463768115942,9.52821461609621,3.16836262719704,11.7329633055813,5,37.9586802343509,189.793401171755,6121.5
"181","using","u","s","i","n","g",1.45698427382054,0.716928769657724,8.10206598828245,6.07462226333642,1.10237434474252,5,17.4529756398397,87.2648781991983,12612
"182","peach","p","e","a","c","h",6.62195497995683,12.550107924761,9.52821461609621,3.16836262719704,2.85229725562751,5,34.7209374036386,173.604687018193,7248
"183","champ","c","h","a","m","p",7.10761640456368,4.20906567992599,9.52821461609621,3.09898242368178,1.13320999074931,5,25.077089115017,125.385445575085,11072.5
"184","baton","b","a","t","o","n",7.00740055504163,17.445266728338,4.74868948504471,5.38082022818378,4.08572309589886,5,38.6679000925069,193.339500462535,5883
"185","brake","b","r","a","k","e",7.00740055504163,7.2463768115942,9.52821461609621,3.87758248535307,11.7329633055813,5,39.3925377736664,196.962688868332,5670
"186","pluck","p","l","u","c","k",6.62195497995683,5.38852913968548,5.14184397163121,3.16836262719704,1.99660807893925,5,22.3172987974098,111.586493987049,11810.5
"187","craze","c","r","a","z","e",7.10761640456368,7.2463768115942,9.52821461609621,0.971322849213691,11.7329633055813,5,36.586493987049,182.932469935245,6570.5
"188","gripe","g","r","i","p","e",4.91828553808202,7.2463768115942,8.10206598828245,3.22232500770891,11.7329633055813,5,35.2220166512488,176.110083256244,7046.5
"189","weary","w","e","a","r","y",3.18378045020043,12.550107924761,9.52821461609621,5.5427073697194,10.0292938637064,5,40.8341042244835,204.170521122418,5264.5
"190","picky","p","i","c","k","y",6.62195497995683,10.6614246068455,3.02189330866482,3.87758248535307,10.0292938637064,5,34.2121492445267,171.060746222633,7438
"191","acute","a","c","u","t","e",5.68146777674992,1.35676842429849,5.14184397163121,6.92260252852297,11.7329633055813,5,30.8356460067838,154.178230033919,8932.5
"192","ferry","f","e","r","r","y",4.60992907801418,12.550107924761,9.23527597903176,5.5427073697194,10.0292938637064,4,41.9673142152328,167.869256860931,7702
"193","aside","a","s","i","d","e",5.68146777674992,0.716928769657724,8.10206598828245,3.6308973172988,11.7329633055813,5,29.8643231575702,149.321615787851,9327.5
"194","tapir","t","a","p","i","r",6.28276287388221,17.445266728338,2.80604378661733,6.78384212149244,5.18809744064138,5,38.5060129509713,192.530064754857,5932
"195","troll","t","r","o","l","l",6.28276287388221,7.2463768115942,7.65494912118409,5.94357076780759,3.66944187480728,4,30.7971014492754,123.188405797101,11203
"196","unify","u","n","i","f","y",1.45698427382054,2.65957446808511,8.10206598828245,1.79617637989516,10.0292938637064,5,24.0440949737897,120.220474868949,11370
"197","rebus","r","e","b","u","s",4.84119642306506,12.550107924761,2.58248535306815,3.09127351218008,30.5118717237126,5,53.5769349367869,267.884674683935,2406
"198","boost","b","o","o","s","t",7.00740055504163,16.1578785075547,7.65494912118409,3.97779833487512,5.60437866173296,4,40.4024051803885,161.609620721554,8263.5
"199","truss","t","r","u","s","s",6.28276287388221,7.2463768115942,5.14184397163121,3.97779833487512,30.5118717237126,4,53.1606537156953,212.642614862781,4855
"200","siege","s","i","e","g","e",12.0644465001542,10.6614246068455,6.79925994449584,3.26086956521739,11.7329633055813,4,44.5189639222942,178.075855689177,6915.5
"201","tiger","t","i","g","e","r",6.28276287388221,10.6614246068455,2.80604378661733,17.9386370644465,5.18809744064138,5,42.8769657724329,214.384828862165,4772
"202","banal","b","a","n","a","l",7.00740055504163,17.445266728338,7.43139068763491,8.27937095282146,3.66944187480728,4,43.8328707986432,175.331483194573,7115.5
"203","slump","s","l","u","m","p",12.0644465001542,5.38852913968548,5.14184397163121,3.09898242368178,1.13320999074931,5,26.8270120259019,134.13506012951,10493
"204","crank","c","r","a","n","k",7.10761640456368,7.2463768115942,9.52821461609621,6.07462226333642,1.99660807893925,5,31.9534381745298,159.767190872649,8432
"205","gorge","g","o","r","g","e",4.91828553808202,16.1578785075547,9.23527597903176,3.26086956521739,11.7329633055813,4,45.3052728954672,181.221091581869,6692
"206","query","q","u","e","r","y",0.601295097132285,9.15047795251311,6.79925994449584,5.5427073697194,10.0292938637064,5,32.1230342275671,160.615171137835,8362.5
"207","drink","d","r","i","n","k",5.28060437866173,7.2463768115942,8.10206598828245,6.07462226333642,1.99660807893925,5,28.7002775208141,143.50138760407,9793
"208","favor","f","a","v","o","r",4.60992907801418,17.445266728338,1.85013876040703,5.38082022818378,5.18809744064138,5,34.4742522355843,172.371261177922,7339
"209","abbey","a","b","b","e","y",5.68146777674992,0.624421831637373,2.58248535306815,17.9386370644465,10.0292938637064,4,36.8563058896084,147.425223558434,9487.5
"210","tangy","t","a","n","g","y",6.28276287388221,17.445266728338,7.43139068763491,3.26086956521739,10.0292938637064,5,44.4495837187789,222.247918593895,4379
"211","panic","p","a","n","i","c",6.62195497995683,17.445266728338,7.43139068763491,6.78384212149244,0.979031760715387,5,39.2614862781375,196.307431390688,5714.5
"212","solar","s","o","l","a","r",12.0644465001542,16.1578785075547,6.53715695343818,8.27937095282146,5.18809744064138,5,48.2269503546099,241.13475177305,3447.5
"213","shire","s","h","i","r","e",12.0644465001542,4.20906567992599,8.10206598828245,5.5427073697194,11.7329633055813,5,41.6512488436633,208.256244218316,5056.5
"214","proxy","p","r","o","x","y",6.62195497995683,7.2463768115942,7.65494912118409,0.0925069380203515,10.0292938637064,5,31.6450817144619,158.22540857231,8561.5
"215","point","p","o","i","n","t",6.62195497995683,16.1578785075547,8.10206598828245,6.07462226333642,5.60437866173296,5,42.5609004008634,212.804502004317,4846.5
"216","robot","r","o","b","o","t",4.84119642306506,16.1578785075547,2.58248535306815,5.38082022818378,5.60437866173296,4,34.5667591736047,138.267036694419,10183
"217","prick","p","r","i","c","k",6.62195497995683,7.2463768115942,8.10206598828245,3.16836262719704,1.99660807893925,5,27.1353684859698,135.676842429849,10371.5
"218","wince","w","i","n","c","e",3.18378045020043,10.6614246068455,7.43139068763491,3.16836262719704,11.7329633055813,5,36.1779216774591,180.889608387296,6717
"219","crimp","c","r","i","m","p",7.10761640456368,7.2463768115942,8.10206598828245,3.09898242368178,1.13320999074931,5,26.6882516188714,133.441258094357,10543
"220","knoll","k","n","o","l","l",2.89855072463768,2.65957446808511,7.65494912118409,5.94357076780759,3.66944187480728,4,22.8260869565217,91.304347826087,12524
"221","sugar","s","u","g","a","r",12.0644465001542,9.15047795251311,2.80604378661733,8.27937095282146,5.18809744064138,5,37.4884366327475,187.442183163737,6261.5
"222","whack","w","h","a","c","k",3.18378045020043,4.20906567992599,9.52821461609621,3.16836262719704,1.99660807893925,5,22.0860314523589,110.430157261795,11863
"223","mount","m","o","u","n","t",5.3422756706753,16.1578785075547,5.14184397163121,6.07462226333642,5.60437866173296,5,38.3209990749306,191.604995374653,6009.5
"224","perky","p","e","r","k","y",6.62195497995683,12.550107924761,9.23527597903176,3.87758248535307,10.0292938637064,5,42.3142152328091,211.571076164046,4900.5
"225","could","c","o","u","l","d",7.10761640456368,16.1578785075547,5.14184397163121,5.94357076780759,6.34443416589578,5,40.695343817453,203.476719087265,5305
"226","wrung","w","r","u","n","g",3.18378045020043,7.2463768115942,5.14184397163121,6.07462226333642,1.10237434474252,5,22.7489978415048,113.744989207524,11700
"227","light","l","i","g","h","t",4.44804193647857,10.6614246068455,2.80604378661733,1.81159420289855,5.60437866173296,5,25.3314831945729,126.657415972865,10986
"228","those","t","h","o","s","e",6.28276287388221,4.20906567992599,7.65494912118409,3.97779833487512,11.7329633055813,5,33.8575393154487,169.287696577243,7585
"229","moist","m","o","i","s","t",5.3422756706753,16.1578785075547,8.10206598828245,3.97779833487512,5.60437866173296,5,39.1843971631206,195.921985815603,5731.5
"230","shard","s","h","a","r","d",12.0644465001542,4.20906567992599,9.52821461609621,5.5427073697194,6.34443416589578,5,37.6888683317916,188.444341658958,6192
"231","pleat","p","l","e","a","t",6.62195497995683,5.38852913968548,6.79925994449584,8.27937095282146,5.60437866173296,5,32.6934936786926,163.467468393463,8098.5
"232","aloft","a","l","o","f","t",5.68146777674992,5.38852913968548,7.65494912118409,1.79617637989516,5.60437866173296,5,26.1255010792476,130.627505396238,10752.5
"233","skill","s","k","i","l","l",12.0644465001542,0.732346592661116,8.10206598828245,5.94357076780759,3.66944187480728,4,30.5118717237126,122.04748689485,11268
"234","elder","e","l","d","e","r",2.33580018501388,5.38852913968548,3.00647548566142,17.9386370644465,5.18809744064138,4,33.8575393154487,135.430157261795,10396.5
"235","frame","f","r","a","m","e",4.60992907801418,7.2463768115942,9.52821461609621,3.09898242368178,11.7329633055813,5,36.2164662349676,181.082331174838,6702
"236","humor","h","u","m","o","r",3.76965772432932,9.15047795251311,3.93925377736664,5.38082022818378,5.18809744064138,5,27.4283071230342,137.141535615171,10264
"237","pause","p","a","u","s","e",6.62195497995683,17.445266728338,5.14184397163121,3.97779833487512,11.7329633055813,5,44.9198273203824,224.599136601912,4261.5
"238","ulcer","u","l","c","e","r",1.45698427382054,5.38852913968548,3.02189330866482,17.9386370644465,5.18809744064138,5,32.9941412272587,164.970706136294,7964.5
"239","ultra","u","l","t","r","a",1.45698427382054,5.38852913968548,4.74868948504471,5.5427073697194,5.24205982115325,5,22.3789700894234,111.894850447117,11796
"240","robin","r","o","b","i","n",4.84119642306506,16.1578785075547,2.58248535306815,6.78384212149244,4.08572309589886,5,34.4511255010792,172.255627505396,7349
"241","cynic","c","y","n","i","c",7.10761640456368,2.08911501695961,7.43139068763491,6.78384212149244,0.979031760715387,4,24.390995991366,97.5639839654641,12347
"242","agora","a","g","o","r","a",5.68146777674992,0.585877274128893,7.65494912118409,5.5427073697194,5.24205982115325,4,24.7070613629356,98.8282454517422,12305
"243","aroma","a","r","o","m","a",5.68146777674992,7.2463768115942,7.65494912118409,3.09898242368178,5.24205982115325,4,28.9238359543632,115.695343817453,11602
"244","caulk","c","a","u","l","k",7.10761640456368,17.445266728338,5.14184397163121,5.94357076780759,1.99660807893925,5,37.6349059512797,188.174529756398,6214.5
"245","shake","s","h","a","k","e",12.0644465001542,4.20906567992599,9.52821461609621,3.87758248535307,11.7329633055813,5,41.4122725871107,207.061362935553,5110
"246","pupal","p","u","p","a","l",6.62195497995683,9.15047795251311,2.80604378661733,8.27937095282146,3.66944187480728,4,30.527289546716,122.109158186864,11262
"247","dodge","d","o","d","g","e",5.28060437866173,16.1578785075547,3.00647548566142,3.26086956521739,11.7329633055813,4,39.4387912426765,157.755164970706,8607.5
"248","swill","s","w","i","l","l",12.0644465001542,1.25655257477644,8.10206598828245,5.94357076780759,3.66944187480728,4,31.0360777058279,124.144310823312,11150.5
"249","tacit","t","a","c","i","t",6.28276287388221,17.445266728338,3.02189330866482,6.78384212149244,5.60437866173296,4,39.1381436941104,156.552574776442,8721.5
"250","other","o","t","h","e","r",2.01973481344434,1.84242984890533,0.925069380203515,17.9386370644465,5.18809744064138,5,27.9139685476411,139.569842738205,10088.5
"251","thorn","t","h","o","r","n",6.28276287388221,4.20906567992599,7.65494912118409,5.5427073697194,4.08572309589886,5,27.7752081406105,138.876040703053,10143.5
"252","trove","t","r","o","v","e",6.28276287388221,7.2463768115942,7.65494912118409,1.20259019426457,11.7329633055813,5,34.1196423065063,170.598211532532,7474
"253","bloke","b","l","o","k","e",7.00740055504163,5.38852913968548,7.65494912118409,3.87758248535307,11.7329633055813,5,35.6614246068455,178.307123034228,6898.5
"254","vivid","v","i","v","i","d",1.86555658341042,10.6614246068455,1.85013876040703,6.78384212149244,6.34443416589578,3,27.5053962380512,82.5161887141536,12708
"255","spill","s","p","i","l","l",12.0644465001542,1.78075855689177,8.10206598828245,5.94357076780759,3.66944187480728,4,31.5602836879433,126.241134751773,11018
"256","chant","c","h","a","n","t",7.10761640456368,4.20906567992599,9.52821461609621,6.07462226333642,5.60437866173296,5,32.5238976256553,162.619488128276,8175.5
"257","choke","c","h","o","k","e",7.10761640456368,4.20906567992599,7.65494912118409,3.87758248535307,11.7329633055813,5,34.5821769966081,172.91088498304,7302
"258","rupee","r","u","p","e","e",4.84119642306506,9.15047795251311,2.80604378661733,17.9386370644465,11.7329633055813,4,46.4693185322232,185.877274128893,6360
"259","nasty","n","a","s","t","y",2.50539623805119,17.445266728338,4.10884983040395,6.92260252852297,10.0292938637064,5,41.0114091890225,205.057045945113,5216
"260","mourn","m","o","u","r","n",5.3422756706753,16.1578785075547,5.14184397163121,5.5427073697194,4.08572309589886,5,36.2704286154795,181.352143077397,6681.5
"261","ahead","a","h","e","a","d",5.68146777674992,4.20906567992599,6.79925994449584,8.27937095282146,6.34443416589578,4,31.313598519889,125.254394079556,11083
"262","brine","b","r","i","n","e",7.00740055504163,7.2463768115942,8.10206598828245,6.07462226333642,11.7329633055813,5,40.163428923836,200.81714461918,5447.5
"263","cloth","c","l","o","t","h",7.10761640456368,5.38852913968548,7.65494912118409,6.92260252852297,2.85229725562751,5,29.9259944495837,149.629972247919,9306
"264","hoard","h","o","a","r","d",3.76965772432932,16.1578785075547,9.52821461609621,5.5427073697194,6.34443416589578,5,41.3428923835954,206.714461917977,5122.5
"265","sweet","s","w","e","e","t",12.0644465001542,1.25655257477644,6.79925994449584,17.9386370644465,5.60437866173296,4,43.6632747456059,174.653098982424,7173
"266","month","m","o","n","t","h",5.3422756706753,16.1578785075547,7.43139068763491,6.92260252852297,2.85229725562751,5,38.7064446500154,193.532223250077,5875
"267","lapse","l","a","p","s","e",4.44804193647857,17.445266728338,2.80604378661733,3.97779833487512,11.7329633055813,5,40.4101140918902,202.050570459451,5383
"268","watch","w","a","t","c","h",3.18378045020043,17.445266728338,4.74868948504471,3.16836262719704,2.85229725562751,5,31.3983965464076,156.991982732038,8685
"269","today","t","o","d","a","y",6.28276287388221,16.1578785075547,3.00647548566142,8.27937095282146,10.0292938637064,5,43.7557816836263,218.778908418131,4559
"270","focus","f","o","c","u","s",4.60992907801418,16.1578785075547,3.02189330866482,3.09127351218008,30.5118717237126,5,57.3928461301264,286.964230650632,1735
"271","smelt","s","m","e","l","t",12.0644465001542,1.44927536231884,6.79925994449584,5.94357076780759,5.60437866173296,5,31.8609312365094,159.304656182547,8467.5
"272","tease","t","e","a","s","e",6.28276287388221,12.550107924761,9.52821461609621,3.97779833487512,11.7329633055813,4,44.0718470551958,176.287388220783,7034
"273","cater","c","a","t","e","r",7.10761640456368,17.445266728338,4.74868948504471,17.9386370644465,5.18809744064138,5,52.4283071230342,262.141535615171,2585
"274","movie","m","o","v","i","e",5.3422756706753,16.1578785075547,1.85013876040703,6.78384212149244,11.7329633055813,5,41.8670983657108,209.335491828554,5011
"275","lynch","l","y","n","c","h",4.44804193647857,2.08911501695961,7.43139068763491,3.16836262719704,2.85229725562751,5,19.9892075238976,99.9460376194881,12271
"276","saute","s","a","u","t","e",12.0644465001542,17.445266728338,5.14184397163121,6.92260252852297,11.7329633055813,5,53.3071230342276,266.535615171138,2450
"277","allow","a","l","l","o","w",5.68146777674992,5.38852913968548,6.53715695343818,5.38082022818378,0.493370336108541,4,23.4813444341659,93.9253777366636,12448
"278","renew","r","e","n","e","w",4.84119642306506,12.550107924761,7.43139068763491,17.9386370644465,0.493370336108541,4,43.254702436016,173.018809744064,7288.5
"279","their","t","h","e","i","r",6.28276287388221,4.20906567992599,6.79925994449584,6.78384212149244,5.18809744064138,5,29.2630280604379,146.315140302189,9569
